Unnamed: 0,Unnamed: 0.1,Viral coefficient,Cycle time,Retention rate,Resurrection rate,New,Active,Lost
179,179,0.7884622958435081,20.0,0.4090656493257485,0.0067372020537696045,13,1127.0,888.0
180,180,0.7914359881782322,20.0,0.4100179383725681,0.006753475326416503,13,1138.0,890.0
181,181,0.7944309136922989,20.0,0.4109654778579521,0.0067696674357774714,13,1149.0,892.0
182,182,0.7974470979302593,20.0,0.4119082914704368,0.006785778786656087,13,1160.0,894.0
183,183,0.8004845646475056,20.0,0.4128464027804121,0.006801809781836961,13,1171.0,896.0
184,184,0.8035433357888866,20.0,0.41377983524070894,0.00681776082209581,13,1182.0,898.0
185,185,0.8066234314673959,20.0,0.4147086121871881,0.0068336323062094684,13,1194.0,899.0
186,186,0.8097248699429376,20.0,0.4156327568393213,0.006849424630965867,13,1206.0,900.0
187,187,0.8128476676011733,20.0,0.41655229230077295,0.006865138191173948,13,1218.0,901.0
188,188,0.8159918389324574,20.0,0.4174672415599775,0.006880773379673533,13,1230.0,902.0
189,189,0.8191573965108634,20.0,0.4183776274907143,0.006896330587345151,13,1242.0,903.0
190,190,0.8223443509733079,20.0,0.4192834728526788,0.0069118102031198005,13,1254.0,904.0
191,191,0.8255527109987768,20.0,0.4201848002920522,0.006927212613988688,13,1266.0,905.0
192,192,0.8287824832876565,20.0,0.4210816323420675,0.006942538205012883,13,1278.0,906.0
193,193,0.8320336725411809,20.0,0.4219739914235728,0.006957787359332959,14,1290.0,907.0
194,194,0.8353062814409921,20.0,0.4228618998455914,0.006972960458178572,14,1302.0,909.0
195,195,0.8386003106288253,20.0,0.4237453798058803,0.006988057880877979,14,1314.0,911.0
196,196,0.8419157586863208,20.0,0.4246244533914844,0.007003080004867537,14,1326.0,913.0
197,197,0.8452526221149679,20.0,0.425499142579289,0.007018027205701126,14,1338.0,915.0
198,198,0.8486108953161875,20.0,0.4263694692365696,0.007032899857059547,14,1350.0,917.0
199,199,0.8519905705715567,20.0,0.4272354551215378,0.007047698330759858,14,1362.0,919.0
200,200,0.8553916380231826,20.0,0.4280971218838859,0.007062422996764673,14,1374.0,921.0
201,201,0.8588140856542288,20.0,0.4289544910653279,0.007077074223191406,14,1386.0,923.0
202,202,0.8622578992696,20.0,0.42980758410013775,0.007091652376321485,14,1399.0,924.0
203,203,0.8657230624767915,20.0,0.4306564223156861,0.007106157820609495,14,1412.0,925.0
204,204,0.8692095566669085,20.0,0.4315010269329721,0.007120590918692298,14,1425.0,926.0
205,205,0.8727173609958563,20.0,0.4323414190671556,0.0071349520313980985,14,1438.0,927.0
206,206,0.8762464523657154,20.0,0.4331776197280835,0.007149241517755466,14,1451.0,928.0
207,207,0.879796805406297,20.0,0.4340096498208159,0.007163459735002296,14,1464.0,929.0
208,208,0.8833683924568921,20.0,0.43483753014614857,0.007177607038594767,14,1477.0,930.0
209,209,0.8869611835482141,20.0,0.43566128140113264,0.0071916837822162015,14,1490.0,931.0
210,210,0.8905751463845435,20.0,0.4364809241795924,0.007205690317785927,14,1503.0,932.0
211,211,0.8942102463260796,20.0,0.43729647897264,0.007219626995468058,14,1516.0,933.0
212,212,0.8978664463715013,20.0,0.4381079661691879,0.0072334941636802656,14,1529.0,934.0
213,213,0.9015437071407484,20.0,0.4389154060564581,0.007247292169102477,14,1542.0,935.0
214,214,0.9052419868580219,20.0,0.4397188188204898,0.007261021356685545,14,1555.0,936.0
215,215,0.9089612413350154,20.0,0.440518224546644,0.0072746820696598736,14,1568.0,937.0
216,216,0.912701423954376,20.0,0.4413136432201056,0.007288274649544002,14,1581.0,938.0
217,217,0.9164624856534066,20.0,0.4421050947263828,0.007301799436153131,15,1594.0,939.0
218,218,0.9202443749080093,20.0,0.4428925988518044,0.007315256767607635,15,1607.0,941.0
219,219,0.92404703771688,20.0,0.4436761752840146,0.007328646980341497,15,1621.0,942.0
220,220,0.9278704175859576,20.0,0.4444558436124649,0.007341970409110735,15,1635.0,943.0
221,221,0.9317144555131296,20.0,0.4452316233289045,0.007355227387001761,15,1649.0,944.0
222,222,0.9355790899732056,20.0,0.4460035338278665,0.007368418245439714,15,1663.0,945.0
223,223,0.9394642569031614,20.0,0.4467715944071534,0.007381543314196741,15,1677.0,946.0
224,224,0.943369889687656,20.0,0.44753582426831984,0.0073946029214002435,15,1691.0,947.0
225,225,0.947295919144831,20.0,0.4482962425171521,0.007407597393541084,15,1705.0,948.0
226,226,0.9512422735123977,20.0,0.4490528681641461,0.007420527055481744,15,1719.0,949.0
227,227,0.9552088784340108,20.0,0.4498057201249823,0.0074333922304644405,15,1733.0,950.0
228,228,0.9591956569459448,20.0,0.4505548172209991,0.007446193240119223,15,1747.0,951.0
229,229,0.9632025294640648,20.0,0.4513001781796627,0.007458930404471997,15,1761.0,952.0
230,230,0.9672294137711106,20.0,0.4520418216350362,0.0074716040419525375,15,1775.0,953.0
231,231,0.97127622500429,20.0,0.4527797661282442,0.007484214469402436,15,1789.0,954.0
232,232,0.9753428756431882,20.0,0.4535140301079377,0.007496762002083039,15,1803.0,955.0
233,233,0.9794292754980009,20.0,0.4542446319307545,0.007509246953683319,15,1817.0,956.0
234,234,0.9835353316980928,20.0,0.4549715898617781,0.007521669636327713,15,1831.0,957.0
235,235,0.9876609486808936,20.0,0.4556949220749947,0.007534030360583936,15,1845.0,958.0
236,236,0.9918060281811218,20.0,0.4564146466537473,0.007546329435470738,15,1859.0,959.0
237,237,0.9959704692203599,20.0,0.4571307815911878,0.00755856716846563,15,1873.0,960.0
238,238,1.0001541680969723,20.0,0.4578433447907269,0.007570743865512577,16,1887.0,961.0
239,239,1.004357018376375,20.0,0.4585523540664818,0.007582859831029634,16,1902.0,962.0
240,240,1.0085789108816634,20.0,0.4592578271437214,0.00759491536791658,16,1917.0,963.0
241,241,1.012819733684602,20.0,0.4599597816593092,0.007606910777562455,16,1932.0,964.0
242,242,1.0170793720969795,20.0,0.4606582351621447,0.007618846359853129,16,1947.0,965.0
